City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
304,Necochea,AR,2020-06-22 23:39:53,-38.55,-58.74,46.99,92,55,8.01
305,Caravelas,BR,2020-06-22 23:37:28,-17.71,-39.25,69.4,80,3,2.91
306,Novokizhinginsk,RU,2020-06-22 23:39:54,51.61,109.59,54.93,90,100,6.64
307,Nemuro,JP,2020-06-22 23:37:30,43.32,145.57,54.37,88,100,9.04
308,Seoul,KR,2020-06-22 23:36:12,37.57,126.98,78.8,61,100,3.36
309,Aklavik,CA,2020-06-22 23:37:06,68.22,-135.01,68.0,42,90,5.82
310,Barra,BR,2020-06-22 23:39:55,-11.09,-43.14,75.06,65,0,9.86
311,Airai,TL,2020-06-22 23:36:48,-8.93,125.41,61.41,85,29,4.32
312,Baruun-Urt,MN,2020-06-22 23:37:26,46.68,113.28,62.51,82,8,5.35
313,Ambilobe,MG,2020-06-22 23:37:51,-13.2,49.05,68.11,82,32,4.16
314,Porosozero,RU,2020-06-22 23:39:56,62.72,32.73,53.58,64,49,6.58
315,Labuhan,ID,2020-06-22 23:39:56,-6.88,112.21,77.2,84,87,7.96
316,Muscat,OM,2020-06-22 23:39:56,23.61,58.59,89.6,84,100,12.75
317,Sambava,MG,2020-06-22 23:39:56,-14.27,50.17,70.0,79,47,9.84
318,Kruisfontein,ZA,2020-06-22 23:36:59,-34.0,24.73,51.35,68,0,4.23
319,Hamadan,IR,2020-06-22 23:39:57,34.8,48.51,57.16,50,0,2.82
320,Awjilah,LY,2020-06-22 23:39:57,29.11,21.29,67.55,72,0,7.23
321,Nagato,JP,2020-06-22 23:39:58,34.38,131.2,75.2,88,20,6.93
322,Port Augusta,AU,2020-06-22 23:39:58,-32.5,137.77,50.0,93,34,3.36
323,Haarlemmermeer,NL,2020-06-22 23:39:58,52.3,4.67,59.0,87,3,1.12
324,Mill Creek,US,2020-06-22 23:39:58,47.86,-122.2,79.0,44,0,4.0
325,Ilulissat,GL,2020-06-22 23:39:58,69.22,-51.1,48.2,57,95,4.7
326,Smederevska Palanka,RS,2020-06-22 23:39:59,44.37,20.96,66.0,100,90,9.17
327,Zhezkazgan,KZ,2020-06-22 23:37:18,47.8,67.71,67.57,24,59,4.54
328,Sungaipenuh,ID,2020-06-22 23:37:13,-2.08,101.38,65.62,96,100,1.45
329,Lucapa,AO,2020-06-22 23:39:59,-8.42,20.74,59.2,34,0,3.76
330,Wahiawa,US,2020-06-22 23:39:59,21.5,-158.02,86.0,48,40,16.11
331,Aksarka,RU,2020-06-22 23:40:00,66.56,67.8,44.4,70,85,3.18
332,Auckland,NZ,2020-06-22 23:36:28,-36.87,174.77,63.0,82,29,5.82
333,Cidreira,BR,2020-06-22 23:36:55,-30.18,-50.21,64.22,92,5,13.58
334,Mitsamiouli,KM,2020-06-22 23:40:00,-11.38,43.28,79.0,75,57,6.26
335,Koumac,NC,2020-06-22 23:40:00,-20.57,164.28,77.52,58,74,2.28
336,Zhigansk,RU,2020-06-22 23:37:34,66.77,123.37,72.61,36,6,2.75
337,Ulladulla,AU,2020-06-22 23:35:39,-35.35,150.47,53.01,62,20,14.99
338,Bonthe,SL,2020-06-22 23:37:35,7.53,-12.51,77.81,87,98,6.2
339,Camacha,PT,2020-06-22 23:40:01,33.08,-16.33,69.8,68,75,13.87
340,Tura,IN,2020-06-22 23:40:01,25.52,90.22,74.75,94,16,5.48
341,Narsaq,GL,2020-06-22 23:36:37,60.92,-46.05,60.8,48,3,13.87
342,Zapadnaya Dvina,RU,2020-06-22 23:40:02,56.26,32.07,54.63,85,14,4.14
343,Mackay,AU,2020-06-22 23:39:23,-21.15,149.2,62.6,63,31,11.41
344,Melfort,CA,2020-06-22 23:40:02,52.87,-104.62,71.6,37,40,14.99
345,Sistranda,NO,2020-06-22 23:40:02,63.73,8.83,57.2,93,75,4.7
346,Hirado,JP,2020-06-22 23:40:03,33.36,129.55,81.0,83,2,3.36
347,Boa Vista,BR,2020-06-22 23:36:56,2.82,-60.67,77.0,88,75,6.93
348,Virginia Beach,US,2020-06-22 23:39:05,36.85,-75.98,71.6,88,90,9.17
349,Chapais,CA,2020-06-22 23:39:40,49.78,-74.85,77.0,61,75,11.41
350,Benjamin Constant,BR,2020-06-22 23:40:04,-4.38,-70.03,75.2,100,75,0.67
351,Ayr,GB,2020-06-22 23:40:04,55.46,-4.63,60.8,82,75,24.16
352,Moron,AR,2020-06-22 23:40:04,-34.65,-58.62,59.0,93,100,3.0
353,Tahta,EG,2020-06-22 23:40:04,26.77,31.5,87.8,22,0,9.17
354,Bethanien,NA,2020-06-22 23:40:04,-26.5,17.16,51.57,40,0,1.88
355,Fortuna,US,2020-06-22 23:36:16,40.6,-124.16,72.0,68,20,11.41
356,Russkoye,UA,2020-06-22 23:40:05,45.02,34.8,61.59,80,55,3.04
357,Honningsvag,NO,2020-06-22 23:36:33,70.98,25.97,42.1,77,91,8.14
358,Wilmington,US,2020-06-22 23:36:38,34.23,-77.94,87.8,55,1,14.99
359,Elizabeth City,US,2020-06-22 23:40:06,36.29,-76.25,75.0,78,75,5.82
360,Mbarara,UG,2020-06-22 23:40:06,-0.61,30.65,63.1,86,11,1.52
361,Cap Malheureux,MU,2020-06-22 23:38:13,-19.98,57.61,68.0,85,0,3.0
362,Mbekenyera,TZ,2020-06-22 23:40:07,-10.0,38.98,70.36,76,80,7.56
363,Antalaha,MG,2020-06-22 23:40:07,-14.9,50.28,70.25,82,50,5.93
364,Saint-Augustin,CA,2020-06-22 23:37:00,51.23,-58.65,56.32,90,69,14.92
365,San Ignacio,BZ,2020-06-22 23:37:41,17.16,-89.07,87.8,66,75,11.41
366,Fukue,JP,2020-06-22 23:40:08,32.69,128.84,77.0,69,5,6.93
367,Zinder,NE,2020-06-22 23:40:08,13.81,8.99,89.22,31,98,6.69
368,Namatanai,PG,2020-06-22 23:37:56,-3.67,152.43,85.69,65,74,2.98
369,Werda,BW,2020-06-22 23:40:08,-25.27,23.28,50.83,44,0,6.2
370,Husavik,IS,2020-06-22 23:37:54,66.04,-17.34,48.2,81,20,6.93
371,Aurillac,FR,2020-06-22 23:40:09,44.92,2.45,53.6,87,3,2.24
372,Garliciu,RO,2020-06-22 23:40:09,44.77,28.08,64.4,88,75,4.7
373,Salinopolis,BR,2020-06-22 23:40:09,-0.61,-47.36,79.14,85,64,9.66
374,Dragoesti,RO,2020-06-22 23:40:10,47.55,26.08,63.0,93,98,2.24
375,Susanville,US,2020-06-22 23:40:10,40.42,-120.65,93.2,14,1,5.82
376,Tiarei,PF,2020-06-22 23:40:10,-17.53,-149.33,82.4,58,40,8.05
377,Damnagar,IN,2020-06-22 23:40:11,21.7,71.52,82.56,76,82,8.39
378,Acari,PE,2020-06-22 23:40:11,-15.43,-74.62,63.21,63,38,3.27
379,Tshane,BW,2020-06-22 23:40:12,-24.02,21.87,50.56,45,0,6.67
380,Naze,JP,2020-06-22 23:38:13,28.37,129.48,78.8,83,40,20.8
381,Wiarton,CA,2020-06-22 23:40:13,44.74,-81.13,77.0,64,75,4.7
382,Suntar,RU,2020-06-22 23:40:13,62.14,117.63,68.09,51,0,10.16
383,Iracoubo,GF,2020-06-22 23:40:13,5.48,-53.2,77.59,89,78,9.6
384,Luderitz,NA,2020-06-22 23:37:37,-26.65,15.16,50.0,93,0,3.36
385,Balkanabat,TM,2020-06-22 23:40:14,39.51,54.37,79.59,26,0,7.11
386,Bud,US,2020-06-22 23:40:14,39.45,-86.18,86.0,51,75,9.17
387,Taonan,CN,2020-06-22 23:40:14,45.33,122.78,63.99,93,100,7.49
388,Tazmalt,DZ,2020-06-22 23:40:14,36.39,4.4,64.4,77,0,4.7
389,Keti Bandar,PK,2020-06-22 23:40:15,24.14,67.45,85.14,80,5,9.37
390,Quatre Cocos,MU,2020-06-22 23:38:04,-20.21,57.76,71.6,78,75,3.36
391,Ulkan,RU,2020-06-22 23:40:15,57.24,107.32,69.84,52,48,4.94
392,Povenets,RU,2020-06-22 23:40:15,62.85,34.83,54.77,72,40,6.17
393,Arlit,NE,2020-06-22 23:37:52,18.74,7.39,91.38,10,0,6.78
394,Igrim,RU,2020-06-22 23:40:16,63.19,64.42,45.19,76,93,3.06
395,Alpatovo,RU,2020-06-22 23:40:16,43.7,45.24,64.4,82,58,2.24
396,Emba,KZ,2020-06-22 23:37:28,48.83,58.14,59.18,50,18,10.69
397,Ust-Nera,RU,2020-06-22 23:37:42,64.57,143.2,81.25,24,44,10.98
398,Haines Junction,CA,2020-06-22 23:36:37,60.75,-137.51,60.13,33,1,8.81
399,Pitimbu,BR,2020-06-22 23:40:17,-7.47,-34.81,75.2,88,1,5.82
400,Petropavlovskoye,RU,2020-06-22 23:40:17,52.07,84.11,54.21,82,0,2.73
401,Winton,US,2020-06-22 23:37:13,37.39,-120.61,104.0,19,5,6.93
402,Irtyshskiy,RU,2020-06-22 23:37:45,58.33,68.13,45.01,87,31,3.2
403,Torbay,CA,2020-06-22 23:35:13,47.67,-52.73,57.0,93,90,12.75
404,Wanaka,NZ,2020-06-22 23:40:15,-44.7,169.15,35.01,88,1,1.99
405,Redlands,US,2020-06-22 23:40:18,34.06,-117.18,95.0,19,5,9.17
406,Sydney Mines,CA,2020-06-22 23:40:18,46.24,-60.22,71.01,94,90,9.17
407,Nioro,GM,2020-06-22 23:40:18,13.35,-15.75,81.99,65,5,11.9
408,Lavrentiya,RU,2020-06-22 23:40:19,65.58,-171.0,44.96,64,100,16.89
409,Mantua,IT,2020-06-22 23:40:19,45.17,10.78,73.4,40,0,8.05
410,Mae Ramat,TH,2020-06-22 23:40:19,16.98,98.52,78.8,94,40,1.23
411,Lasa,IT,2020-06-22 23:36:26,46.62,10.7,57.99,76,5,6.93
412,Hami,CN,2020-06-22 23:36:43,42.8,93.45,71.33,20,0,12.71
413,Ulaanbaatar,MN,2020-06-22 23:37:11,47.91,106.88,55.4,76,20,2.24
414,Mana,GF,2020-06-22 23:40:20,5.66,-53.78,77.32,90,73,9.22
415,Richards Bay,ZA,2020-06-22 23:40:20,-28.78,32.04,60.71,84,0,7.47
416,Lufilufi,WS,2020-06-22 23:40:20,-13.87,-171.6,89.01,75,16,5.01
417,Tazovskiy,RU,2020-06-22 23:36:52,67.47,78.7,44.42,90,88,13.65
418,Kilis,TR,2020-06-22 23:37:33,36.72,37.12,59.0,77,0,6.93
419,Smithers,CA,2020-06-22 23:37:33,54.78,-127.17,62.6,51,75,6.93
420,Hobyo,SO,2020-06-22 23:40:21,5.35,48.53,78.21,76,56,25.59
421,Najran,SA,2020-06-22 23:38:07,17.49,44.13,82.4,20,83,4.7
422,Muroto,JP,2020-06-22 23:40:22,33.28,134.15,77.0,65,20,3.36
423,Bradford,GB,2020-06-22 23:39:20,53.79,-1.75,64.99,81,31,5.01
424,Merauke,ID,2020-06-22 23:40:22,-8.47,140.33,80.49,75,2,11.03
425,Ixtapa,MX,2020-06-22 23:37:42,20.7,-105.2,87.8,66,5,13.87
426,Neiafu,TO,2020-06-22 23:40:23,-18.65,-173.98,80.6,88,75,5.82
427,Jacqueville,CI,2020-06-22 23:40:23,5.21,-4.41,77.0,94,20,2.24
428,Port Hardy,CA,2020-06-22 23:40:23,50.7,-127.42,57.2,93,90,8.05
429,Ziarat,PK,2020-06-22 23:40:23,30.38,67.73,61.43,47,0,0.92
430,Miguel Auza,MX,2020-06-22 23:40:24,24.29,-103.45,82.26,24,57,14.54
431,Gizo,SB,2020-06-22 23:40:24,-8.1,156.84,84.72,70,38,4.12
432,Hohhot,CN,2020-06-22 23:40:24,40.81,111.65,60.8,87,94,2.24
433,Makakilo City,US,2020-06-22 23:40:24,21.35,-158.09,86.0,51,75,11.41
434,Geraldton,AU,2020-06-22 23:40:24,-28.77,114.6,62.6,72,75,11.41
435,Grants,US,2020-06-22 23:38:37,35.15,-107.85,89.6,8,1,10.29
436,Mao,ES,2020-06-22 23:38:43,39.89,4.27,68.0,72,0,5.82
437,Puri,IN,2020-06-22 23:40:25,19.8,85.85,84.2,89,40,6.93
438,Khani,GE,2020-06-22 23:40:25,41.96,42.96,66.2,88,8,8.05
439,Jumla,NP,2020-06-22 23:40:26,29.27,82.18,61.77,69,94,0.63
440,Youkounkoun,GN,2020-06-22 23:40:26,12.53,-13.13,81.75,77,92,5.84
441,Xining,CN,2020-06-22 23:40:26,36.62,101.77,55.51,63,90,2.98
442,Santa Maria Da Boa Vista,BR,2020-06-22 23:40:26,-8.81,-39.83,75.81,69,39,12.73
443,Bam,IR,2020-06-22 23:40:26,29.11,58.36,88.47,11,0,18.54
444,Rosarito,MX,2020-06-22 23:40:27,32.33,-117.03,75.0,68,5,11.41
445,Cherskiy,RU,2020-06-22 23:36:37,68.75,161.3,54.79,40,20,16.44
446,Nuuk,GL,2020-06-22 23:39:10,64.18,-51.72,37.4,93,93,5.82
447,Lagoa,PT,2020-06-22 23:36:28,39.05,-27.98,67.05,91,45,21.16
448,Nushki,PK,2020-06-22 23:40:28,29.55,66.02,83.28,31,0,6.71
449,Requena,ES,2020-06-22 23:40:28,39.49,-1.1,66.99,62,0,4.07
450,Nizhniy Baskunchak,RU,2020-06-22 23:40:28,48.22,46.83,68.04,39,41,13.35
451,Kajaani,FI,2020-06-22 23:40:28,64.23,27.73,51.8,87,0,2.24
452,Sakakah,SA,2020-06-22 23:40:29,29.97,40.21,84.2,19,0,14.99
453,Bolitoc,PH,2020-06-22 23:40:29,15.74,119.88,84.94,73,95,2.35
454,Parbatipur,BD,2020-06-22 23:40:29,25.66,88.92,80.67,87,34,7.63
455,Killin,US,2020-06-22 23:40:30,33.61,-91.74,84.2,74,75,10.29
456,Sorong,ID,2020-06-22 23:38:00,-0.88,131.25,80.06,86,100,10.31
457,Basoko,CD,2020-06-22 23:40:30,1.24,23.62,75.7,70,37,0.56
458,Bac Lieu,VN,2020-06-22 23:37:48,9.29,105.72,83.46,75,98,2.57
459,Marawi,PH,2020-06-22 23:40:30,8.0,124.29,78.01,84,82,7.0
460,Ewa Beach,US,2020-06-22 23:40:31,21.32,-158.01,86.0,51,75,11.41
461,Avera,US,2020-06-22 23:38:18,33.19,-82.53,87.8,45,1,4.7
462,Guazapa,SV,2020-06-22 23:40:31,13.88,-89.17,79.0,78,83,4.0
463,Tolaga Bay,NZ,2020-06-22 23:40:32,-38.37,178.3,57.96,81,36,4.03
464,Villa Bruzual,VE,2020-06-22 23:40:32,9.33,-69.12,75.99,92,100,3.53
465,Boromo,BF,2020-06-22 23:40:32,11.75,-2.93,80.37,74,94,6.15
466,Muskegon,US,2020-06-22 23:39:21,43.3,-86.13,77.0,61,75,5.82
467,Yumaguzino,RU,2020-06-22 23:40:32,52.9,56.39,42.75,89,0,2.93
468,La Ronge,CA,2020-06-22 23:37:50,55.1,-105.28,75.2,33,40,9.17
469,Ko Samui,TH,2020-06-22 23:40:33,9.54,99.94,78.8,94,20,7.27
470,Artigas,UY,2020-06-22 23:40:33,-30.4,-56.47,69.28,84,59,9.93
471,Akureyri,IS,2020-06-22 23:40:34,65.68,-18.09,48.2,81,20,6.93
472,Faya,SA,2020-06-22 23:36:33,18.39,42.45,73.4,16,1,10.29
473,Gambela,ET,2020-06-22 23:39:35,8.25,34.58,70.47,91,100,3.2
474,Aripuana,BR,2020-06-22 23:37:17,-9.17,-60.63,76.23,64,56,1.66
475,Mareeba,AU,2020-06-22 23:40:34,-17.0,145.43,73.99,64,0,10.29
476,Half Moon Bay,US,2020-06-22 23:36:49,37.46,-122.43,79.0,50,5,12.75
477,Besikduzu,TR,2020-06-22 23:40:35,41.05,39.23,71.6,83,75,5.82
478,Derzhavinsk,KZ,2020-06-22 23:38:14,51.1,66.32,52.27,72,1,19.46
479,Catamarca,AR,2020-06-22 23:40:36,-28.47,-65.79,59.0,65,36,1.99
480,San Rafael,AR,2020-06-22 23:37:14,-34.62,-68.33,54.25,42,23,9.95
481,Grand Gaube,MU,2020-06-22 23:40:36,-20.01,57.66,68.0,85,0,5.01
482,Vardo,NO,2020-06-22 23:37:47,70.37,31.11,39.2,80,75,5.82
483,Songjianghe,CN,2020-06-22 23:40:36,42.19,127.48,74.97,49,97,6.51
484,Waddan,LY,2020-06-22 23:40:37,29.16,16.14,70.88,54,0,6.87
485,Yeppoon,AU,2020-06-22 23:40:37,-23.13,150.73,62.6,42,0,1.12
486,Kenora,CA,2020-06-22 23:40:37,49.82,-94.43,64.4,68,75,8.05
487,Walvis Bay,NA,2020-06-22 23:37:01,-22.96,14.51,53.6,93,0,4.7
488,Jalu,LY,2020-06-22 23:36:42,29.03,21.55,68.36,68,0,8.25
489,Naryan-Mar,RU,2020-06-22 23:40:38,67.67,53.09,40.59,70,90,4.09
490,Bueno Brandao,BR,2020-06-22 23:40:38,-22.44,-46.35,57.24,77,32,2.77
491,Yulara,AU,2020-06-22 23:38:15,-25.24,130.99,44.6,70,0,9.17
492,Puerto Quijarro,BO,2020-06-22 23:40:38,-17.78,-57.77,76.39,51,82,1.39
493,Lahaina,US,2020-06-22 23:40:39,20.88,-156.68,91.4,51,40,5.82
494,Bassila,BJ,2020-06-22 23:40:39,9.01,1.67,71.73,96,88,5.84
495,Surt,LY,2020-06-22 23:40:39,31.21,16.59,69.84,81,0,6.82
496,Tiznit,MA,2020-06-22 23:40:39,29.58,-9.5,67.21,78,12,1.92
497,Inirida,CO,2020-06-22 23:40:40,3.87,-67.92,75.09,96,99,2.04
498,Bambous Virieux,MU,2020-06-22 23:36:34,-20.34,57.76,71.6,78,75,3.36
499,Whitehorse,CA,2020-06-22 23:38:43,60.72,-135.05,62.01,28,75,5.82
500,Miedzyrzecz,PL,2020-06-22 23:40:40,52.44,15.58,59.0,86,0,6.4
501,Klaksvik,FO,2020-06-22 23:36:44,62.23,-6.59,50.0,93,100,14.99
502,Cam Ranh,VN,2020-06-22 23:40:40,11.92,109.16,82.4,83,20,1.12
503,Ruhengeri,RW,2020-06-22 23:40:41,-1.5,29.64,59.04,85,78,1.23
504,Canutama,BR,2020-06-22 23:37:53,-6.53,-64.38,79.34,66,34,1.88
505,Kumluca,TR,2020-06-22 23:40:42,36.37,30.29,70.92,76,3,1.05
506,Sisimiut,GL,2020-06-22 23:37:23,66.94,-53.67,43.5,67,1,8.43
507,Beloha,MG,2020-06-22 23:40:42,-25.17,45.05,62.22,97,10,5.28
508,Isangel,VU,2020-06-22 23:40:42,-19.55,169.27,80.6,74,75,5.82
509,Doctor Arroyo,MX,2020-06-22 23:40:42,23.67,-100.18,83.97,25,19,9.17
510,Pangkalanbuun,ID,2020-06-22 23:40:42,-2.68,111.62,75.78,96,100,1.88
511,Sayyan,YE,2020-06-22 23:39:49,15.17,44.32,66.49,26,5,4.7
512,Pangnirtung,CA,2020-06-22 23:36:27,66.15,-65.71,41.0,86,90,8.05
513,Paita,PE,2020-06-22 23:40:43,-5.09,-81.11,66.18,82,9,15.23
514,Paro,BT,2020-06-22 23:40:43,27.43,89.41,61.86,64,67,1.95
515,San Vicente,AR,2020-06-22 23:40:44,-26.62,-54.13,63.12,87,0,3.49
516,Sao Domingos,BR,2020-06-22 23:40:44,-13.4,-46.32,68.92,63,2,6.87
517,Agboville,CI,2020-06-22 23:40:44,5.93,-4.21,73.63,94,79,1.36
518,Viedma,AR,2020-06-22 23:39:00,-40.81,-63.0,52.75,48,100,14.34
519,Cap-Aux-Meules,CA,2020-06-22 23:40:45,47.38,-61.86,68.0,82,20,13.87
520,Spearfish,US,2020-06-22 23:40:45,44.49,-103.86,69.01,62,80,11.18
521,Pacific Grove,US,2020-06-22 23:40:45,36.62,-121.92,70.0,68,1,13.87
522,Onega,RU,2020-06-22 23:40:46,63.91,38.14,52.74,86,100,3.51
523,Plouzane,FR,2020-06-22 23:40:46,48.38,-4.62,57.2,93,1,2.24
524,Inta,RU,2020-06-22 23:40:46,66.03,60.17,42.01,85,92,8.12
525,Sao Felix Do Xingu,BR,2020-06-22 23:36:31,-6.64,-51.99,72.55,74,0,3.13
526,Ajaccio,FR,2020-06-22 23:40:46,42.0,8.92,64.4,82,0,6.93
527,Mehamn,NO,2020-06-22 23:37:17,71.04,27.85,39.65,79,70,5.08
528,Mezen,RU,2020-06-22 23:40:28,65.85,44.24,42.01,78,43,8.88
529,Cockburn Town,TC,2020-06-22 23:37:07,21.46,-71.14,86.0,70,40,12.75
530,Lorengau,PG,2020-06-22 23:38:11,-2.02,147.27,85.78,69,96,5.68
531,Lakes Entrance,AU,2020-06-22 23:40:47,-37.88,147.98,50.0,92,93,12.84
532,Fortuna Foothills,US,2020-06-22 23:40:48,32.66,-114.41,107.6,9,1,11.41
533,Sasina,BA,2020-06-22 23:40:48,44.8,16.74,69.8,64,20,10.29
534,Moba,CN,2020-06-22 23:40:48,33.23,105.02,60.64,83,99,4.27
535,Maues,BR,2020-06-22 23:40:49,-3.38,-57.72,77.43,86,97,3.69
536,Kokstad,ZA,2020-06-22 23:40:49,-30.55,29.42,43.48,57,0,4.27
537,Jabinyanah,TN,2020-06-22 23:40:49,35.03,10.91,75.2,60,0,5.82
538,Saint Anthony,US,2020-06-22 23:36:40,45.02,-93.22,73.99,46,90,8.05
539,Nichinan,JP,2020-06-22 23:40:50,31.6,131.37,75.2,64,20,4.7
540,Gulaothi,IN,2020-06-22 23:40:50,28.6,77.78,93.0,74,2,6.93
541,Naliya,IN,2020-06-22 23:40:50,23.27,68.83,85.32,76,16,6.69
542,Dickinson,US,2020-06-22 23:39:02,29.46,-95.05,80.01,88,75,11.41
543,Motala,SE,2020-06-22 23:40:51,58.54,15.04,57.2,100,90,3.36
544,Kurumkan,RU,2020-06-22 23:40:51,54.3,110.3,64.4,62,41,2.59
545,Altamira,BR,2020-06-22 23:40:51,-3.2,-52.21,76.3,68,54,1.79
546,Gravelbourg,CA,2020-06-22 23:40:52,49.88,-106.55,72.3,38,31,8.03
547,Luce,FR,2020-06-22 23:40:52,48.44,1.46,57.2,76,0,2.24
548,Mildura,AU,2020-06-22 23:40:52,-34.2,142.15,48.99,100,90,10.29
549,Kuusamo,FI,2020-06-22 23:40:52,65.97,29.18,57.2,87,54,2.24
550,Suez,EG,2020-06-22 23:40:52,29.97,32.53,72.99,66,0,8.41
551,Mayya,RU,2020-06-22 23:40:53,61.73,130.28,66.2,48,84,4.47
552,Xudat,AZ,2020-06-22 23:40:53,41.63,48.68,73.17,44,2,10.27
553,Goderich,CA,2020-06-22 23:37:31,43.75,-81.72,80.01,81,80,1.01
554,Asau,RO,2020-06-22 23:37:52,46.43,26.4,59.0,94,66,3.58
555,Big Bend,SZ,2020-06-22 23:40:54,-26.82,31.93,57.36,89,0,1.9
556,Paamiut,GL,2020-06-22 23:40:54,61.99,-49.67,39.76,86,2,16.93
557,Carmen,MX,2020-06-22 23:40:54,18.63,-91.83,93.2,52,20,18.34
558,San Patricio,MX,2020-06-22 23:36:24,19.22,-104.7,87.8,70,40,9.17
559,Malinovoye Ozero,RU,2020-06-22 23:40:54,51.68,79.78,58.24,74,0,5.55
560,Agirish,RU,2020-06-22 23:40:55,61.92,63.02,43.09,73,89,3.94
561,Vostok,RU,2020-06-22 23:38:03,46.49,135.88,62.98,75,96,1.86
